"Categories1","Categories2","Categories3","Categories4","Categories5","Categories6","Categories7","Categories8","Categories9"
"Deli","FastFood","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Cafe","0","0","0","0","0","0","0","0"
"Pizza","Bar","Italian","0","0","0","0","0","0"
"Brgers","FastFood","0","0","0","0","0","0","0"
"Diner","0","0","0","0","0","0","0","0"
"Cafe","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Mexican","0","0","0","0","0","0","0","0"
"Mexican","0","0","0","0","0","0","0","0"
"AsianFsion","American","Bar","0","0","0","0","0","0"
"JiceBar","Cafe","0","0","0","0","0","0","0"
"Pizza","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Deli","Brgers","American","0","0","0","0","0","0"
"American","Bar","0","0","0","0","0","0","0"
"Indian","IceCream","0","0","0","0","0","0","0"
"Deli","American","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Thai","Japanese","Chinese","0","0","0","0","0","0"
"Longe","Bar","0","0","0","0","0","0","0"
"American","0","0","0","0","0","0","0","0"
"Cafe","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Seafood","Italian","0","0","0","0","0","0","0"
"WineBar","BeerBar","0","0","0","0","0","0","0"
"Cafe","0","0","0","0","0","0","0","0"
"Brgers","American","0","0","0","0","0","0","0"
"American","Bar","0","0","0","0","0","0","0"
"Mexican","0","0","0","0","0","0","0","0"
"Japanese","0","0","0","0","0","0","0","0"
"Deli","Seafood","Steakhose","0","0","0","0","0","0"
"Deli","0","0","0","0","0","0","0","0"
"Bar","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Bar","0","0","0","0","0","0","0","0"
"Pizza","0","0","0","0","0","0","0","0"
"Deli","Seafood","Steakhose","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Deli","American","0","0","0","0","0","0","0"
"Cafe","0","0","0","0","0","0","0","0"
"AsianFsion","Chinese","Cantonese","0","0","0","0","0","0"
"American","FastFood","0","0","0","0","0","0","0"
"Cafe","0","0","0","0","0","0","0","0"
"Deli","0","0","0","0","0","0","0","0"
"Deli","FastFood","0","0","0","0","0","0","0"
"Irish","0","0","0","0","0","0","0","0"
"Bar","0","0","0","0","0","0","0","0"
"FastFood","0","0","0","0","0","0","0","0"
"Longe","American","Bar","0","0","0","0","0","0"
"WineBar","BeerBar","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Bar","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Indian","Caribbean","0","0","0","0","0","0","0"
"Bar","0","0","0","0","0","0","0","0"
"American","0","0","0","0","0","0","0","0"
"FastFood","0","0","0","0","0","0","0","0"
"Irish","Bar","0","0","0","0","0","0","0"
"Deli","Sops","Bakery","SaladBar","0","0","0","0","0"
"Deli","Caribbean","0","0","0","0","0","0","0"
"Mexican","FastFood","0","0","0","0","0","0","0"
"Chinese","0","0","0","0","0","0","0","0"
"Desserts","Thai","Seafood","0","0","0","0","0","0"
"Mexican","0","0","0","0","0","0","0","0"
"Deli","0","0","0","0","0","0","0","0"
"SportsBar","Bar","French","0","0","0","0","0","0"
"SportsBar","American","Bar","0","0","0","0","0","0"
"Bakery","Cafe","0","0","0","0","0","0","0"
"American","Seafood","0","0","0","0","0","0","0"
"Bar","0","0","0","0","0","0","0","0"
"Longe","WineBar","Bar","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Pizza","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Italian","SaladBar","Pizza","0","0","0","0","0","0"
"Mediterranean","0","0","0","0","0","0","0","0"
"Longe","Bar","0","0","0","0","0","0","0"
"Brgers","FastFood","0","0","0","0","0","0","0"
"Deli","Greek","Mediterranean","0","0","0","0","0","0"
"Deli","0","0","0","0","0","0","0","0"
"American","Cafe","0","0","0","0","0","0","0"
"American","Diner","0","0","0","0","0","0","0"
"Brgers","0","0","0","0","0","0","0","0"
"Mexican","0","0","0","0","0","0","0","0"
"Brgers","FastFood","0","0","0","0","0","0","0"
"American","LatinAmerican","French","0","0","0","0","0","0"
"Bar","0","0","0","0","0","0","0","0"
"Deli","Mexican","Tex-Mex","FastFood","0","0","0","0","0"
"Cafe","0","0","0","0","0","0","0","0"
"Ethiopian","African","0","0","0","0","0","0","0"
"DimSm","Chinese","FastFood","0","0","0","0","0","0"
"DimSm","Chinese","0","0","0","0","0","0","0"
"Brgers","American","FastFood","0","0","0","0","0","0"
"AsianFsion","Foodtrck","0","0","0","0","0","0","0"
"Mexican","Foodtrck","0","0","0","0","0","0","0"
"Bar","0","0","0","0","0","0","0","0"
"Longe","Bar","0","0","0","0","0","0","0"
"American","Diner","0","0","0","0","0","0","0"
"Japanese","0","0","0","0","0","0","0","0"
"Greek","0","0","0","0","0","0","0","0"
"Cafe","FastFood","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Bar","American","Mexican","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Italian","0","0","0","0","0","0","0","0"
"American","Seafood","0","0","0","0","0","0","0"
"Deli","JiceBar","0","0","0","0","0","0","0"
"American","Bar","0","0","0","0","0","0","0"
"Deli","Vietnamese","0","0","0","0","0","0","0"
"SportsBar","Bar","0","0","0","0","0","0","0"
"IceCream","0","0","0","0","0","0","0","0"
"Cafe","0","0","0","0","0","0","0","0"
"Deli","Pizza","0","0","0","0","0","0","0"
"HookahBar","Cafe","Bar","MiddleEastern","0","0","0","0","0"
"Desserts","American","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Pizza","Italian","0","0","0","0","0","0","0"
"Bakery","FastFood","0","0","0","0","0","0","0"
"Bar","0","0","0","0","0","0","0","0"
"Deli","American","0","0","0","0","0","0","0"
"Japanese","0","0","0","0","0","0","0","0"
"Deli","Bakery","Cafe","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Barbeqe","0","0","0","0","0","0","0","0"
"Foodtrck","FastFood","0","0","0","0","0","0","0"
"French","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Polish","Bar","Eropean","0","0","0","0","0","0"
"FastFood","0","0","0","0","0","0","0","0"
"FastFood","0","0","0","0","0","0","0","0"
"Deli","MiddleEastern","Diner","0","0","0","0","0","0"
"Cambodian","Vietnamese","0","0","0","0","0","0","0"
"Bar","Seafood","WineBar","American","Tex-Mex","Italian","0","0","0"
"Desserts","Bakery","Cafe","0","0","0","0","0","0"
"American","0","0","0","0","0","0","0","0"
"Cafe","0","0","0","0","0","0","0","0"
"Cafe","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"SshiBar","Mexican","Japanese","0","0","0","0","0","0"
"Pizza","0","0","0","0","0","0","0","0"
"Deli","0","0","0","0","0","0","0","0"
"Chinese","0","0","0","0","0","0","0","0"
"Pizza","0","0","0","0","0","0","0","0"
"American","Bar","0","0","0","0","0","0","0"
"Deli","0","0","0","0","0","0","0","0"
"WineBar","Bar","Diner","BeerBar","0","0","0","0","0"
"Mexican","Tex-Mex","FastFood","0","0","0","0","0","0"
"Bar","FastFood","0","0","0","0","0","0","0"
"MiddleEastern","0","0","0","0","0","0","0","0"
"FastFood","0","0","0","0","0","0","0","0"
"Donts","Bakery","IceCream","0","0","0","0","0","0"
"Steakhose","0","0","0","0","0","0","0","0"
"Italian","0","0","0","0","0","0","0","0"
"Italian","Spanish","0","0","0","0","0","0","0"
"American","Bar","0","0","0","0","0","0","0"
"Pizza","0","0","0","0","0","0","0","0"
"American","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Greek","Mediterranean","0","0","0","0","0","0","0"
"Chinese","FastFood","0","0","0","0","0","0","0"
"Cafe","0","0","0","0","0","0","0","0"
"Deli","0","0","0","0","0","0","0","0"
"Mexican","0","0","0","0","0","0","0","0"
"Deli","0","0","0","0","0","0","0","0"
"American","Bar","0","0","0","0","0","0","0"
"Bakery","0","0","0","0","0","0","0","0"
"Mexican","0","0","0","0","0","0","0","0"
"Italian","0","0","0","0","0","0","0","0"
"Deli","Pizza","0","0","0","0","0","0","0"
"Chinese","0","0","0","0","0","0","0","0"
"Chinese","0","0","0","0","0","0","0","0"
"American","Bar","0","0","0","0","0","0","0"
"Cafe","Diner","0","0","0","0","0","0","0"
"Deli","0","0","0","0","0","0","0","0"
"Desserts","JiceBar","IceCream","0","0","0","0","0","0"
"Brgers","Barbeqe","0","0","0","0","0","0","0"
"Mexican","0","0","0","0","0","0","0","0"
"Deli","0","0","0","0","0","0","0","0"
"Cafe","0","0","0","0","0","0","0","0"
"Bar","0","0","0","0","0","0","0","0"
"Longe","TapasBar","Bar","0","0","0","0","0","0"
"French","0","0","0","0","0","0","0","0"
"Deli","Italian","Pizza","0","0","0","0","0","0"
"Cafe","0","0","0","0","0","0","0","0"
"IceCream","0","0","0","0","0","0","0","0"
"Italian","0","0","0","0","0","0","0","0"
"Italian","Pizza","0","0","0","0","0","0","0"
"Deli","Diner","0","0","0","0","0","0","0"
"Kosher","SshiBar","Japanese","0","0","0","0","0","0"
"Pizza","0","0","0","0","0","0","0","0"
"Indian","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Mexican","0","0","0","0","0","0","0","0"
"Mexican","0","0","0","0","0","0","0","0"
"Bar","0","0","0","0","0","0","0","0"
"Mexican","0","0","0","0","0","0","0","0"
"Chinese","0","0","0","0","0","0","0","0"
"Deli","SaladBar","FastFood","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Cafe","0","0","0","0","0","0","0","0"
"Brgers","FastFood","0","0","0","0","0","0","0"
"Cafe","0","0","0","0","0","0","0","0"
"Deli","American","0","0","0","0","0","0","0"
"Indian","MiddleEastern","0","0","0","0","0","0","0"
"Thai","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Bar","0","0","0","0","0","0","0","0"
"Vietnamese","0","0","0","0","0","0","0","0"
"Thai","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Deli","0","0","0","0","0","0","0","0"
"Deli","SaladBar","0","0","0","0","0","0","0"
"Indian","0","0","0","0","0","0","0","0"
"Pizza","0","0","0","0","0","0","0","0"
"AsianFsion","American","Mediterranean","Chinese","Italian","0","0","0","0"
"Bar","0","0","0","0","0","0","0","0"
"Deli","Brgers","American","Bar","0","0","0","0","0"
"SportsBar","Brgers","American","Steakhose","Bar","0","0","0","0"
"Desserts","Cafe","0","0","0","0","0","0","0"
"Indian","0","0","0","0","0","0","0","0"
"WineBar","BeerBar","0","0","0","0","0","0","0"
"Vietnamese","0","0","0","0","0","0","0","0"
"Donts","Bakery","IceCream","FastFood","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Korean","0","0","0","0","0","0","0","0"
"FastFood","SaladBar","Pizza","0","0","0","0","0","0"
"WineBar","BeerBar","0","0","0","0","0","0","0"
"Deli","Pizza","Italian","0","0","0","0","0","0"
"AsianFsion","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Brgers","FastFood","Desserts","0","0","0","0","0","0"
"Chinese","0","0","0","0","0","0","0","0"
"Thai","0","0","0","0","0","0","0","0"
"FastFood","0","0","0","0","0","0","0","0"
"Chinese","FastFood","0","0","0","0","0","0","0"
"Cafe","Mexican","French","0","0","0","0","0","0"
"WineBar","Cafe","Bar","0","0","0","0","0","0"
"SportsBar","Deli","American","Bar","0","0","0","0","0"
"SshiBar","Japanese","0","0","0","0","0","0","0"
"Deli","0","0","0","0","0","0","0","0"
"Italian","Pizza","0","0","0","0","0","0","0"
"Kosher","Mediterranean","MiddleEastern","0","0","0","0","0","0"
"SportsBar","Bar","0","0","0","0","0","0","0"
"Persian","Mediterranean","MiddleEastern","0","0","0","0","0","0"
"Chinese","FastFood","0","0","0","0","0","0","0"
"Indian","MiddleEastern","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Deli","Bakery","Cafe","0","0","0","0","0","0"
"Bar","British","0","0","0","0","0","0","0"
"French","0","0","0","0","0","0","0","0"
"Foodtrck","0","0","0","0","0","0","0","0"
"Indian","Nepalese","0","0","0","0","0","0","0"
"Deli","Mexican","0","0","0","0","0","0","0"
"Bar","WineBar","British","0","0","0","0","0","0"
"Bar","0","0","0","0","0","0","0","0"
"Vietnamese","0","0","0","0","0","0","0","0"
"SshiBar","Japanese","0","0","0","0","0","0","0"
"WineBar","Seafood","Desserts","Bar","Italian","0","0","0","0"
"Caribbean","0","0","0","0","0","0","0","0"
"Greek","0","0","0","0","0","0","0","0"
"Bakery","0","0","0","0","0","0","0","0"
"Deli","Mediterranean","MiddleEastern","SaladBar","0","0","0","0","0"
"SportsBar","Bar","Pizza","0","0","0","0","0","0"
"Cafe","0","0","0","0","0","0","0","0"
"Deli","Bakery","0","0","0","0","0","0","0"
"Brgers","FastFood","0","0","0","0","0","0","0"
"Donts","0","0","0","0","0","0","0","0"
"Deli","Bakery","Cafe","0","0","0","0","0","0"
"Chinese","FastFood","0","0","0","0","0","0","0"
"Barbeqe","Brazilian","0","0","0","0","0","0","0"
"Chinese","0","0","0","0","0","0","0","0"
"Deli","American","Cafe","0","0","0","0","0","0"
"Cafe","0","0","0","0","0","0","0","0"
"JiceBar","HotDogs","0","0","0","0","0","0","0"
"Thai","0","0","0","0","0","0","0","0"
"HookahBar","Bar","0","0","0","0","0","0","0"
"Deli","American","FastFood","0","0","0","0","0","0"
"FastFood","0","0","0","0","0","0","0","0"
"Chinese","0","0","0","0","0","0","0","0"
"Sops","Thai","Bar","0","0","0","0","0","0"
"Deli","0","0","0","0","0","0","0","0"
"SshiBar","Japanese","0","0","0","0","0","0","0"
"German","FastFood","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Bar","0","0","0","0","0","0","0","0"
"IceCream","0","0","0","0","0","0","0","0"
"German","Greek","Steakhose","Trkish","0","0","0","0","0"
"Longe","Bar","0","0","0","0","0","0","0"
"Mediterranean","Trkish","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"SshiBar","Japanese","0","0","0","0","0","0","0"
"Brgers","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Pizza","Italian","0","0","0","0","0","0","0"
"Cafe","0","0","0","0","0","0","0","0"
"Bakery","0","0","0","0","0","0","0","0"
"Deli","American","0","0","0","0","0","0","0"
"Pizza","0","0","0","0","0","0","0","0"
"IceCream","0","0","0","0","0","0","0","0"
"Pizza","0","0","0","0","0","0","0","0"
"Pizza","Italian","0","0","0","0","0","0","0"
"Longe","Bar","0","0","0","0","0","0","0"
"Deli","Bakery","0","0","0","0","0","0","0"
"French","0","0","0","0","0","0","0","0"
"Irish","0","0","0","0","0","0","0","0"
"Desserts","Bakery","0","0","0","0","0","0","0"
"Desserts","American","Bar","0","0","0","0","0","0"
"Brgers","American","0","0","0","0","0","0","0"
"Brgers","IceCream","FastFood","0","0","0","0","0","0"
"FastFood","0","0","0","0","0","0","0","0"
"Cafe","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Brgers","FastFood","0","0","0","0","0","0","0"
"Deli","FastFood","0","0","0","0","0","0","0"
"Pizza","0","0","0","0","0","0","0","0"
"German","Bar","0","0","0","0","0","0","0"
"Deli","SaladBar","0","0","0","0","0","0","0"
"American","Bar","0","0","0","0","0","0","0"
"Indian","MiddleEastern","0","0","0","0","0","0","0"
"FastFood","Foodtrck","0","0","0","0","0","0","0"
"SportsBar","Bar","0","0","0","0","0","0","0"
"American","Bar","0","0","0","0","0","0","0"
"FastFood","0","0","0","0","0","0","0","0"
"Thai","Malaysian","0","0","0","0","0","0","0"
"American","0","0","0","0","0","0","0","0"
"Pizza","0","0","0","0","0","0","0","0"
"American","Mexican","0","0","0","0","0","0","0"
"Longe","SportsBar","Bar","0","0","0","0","0","0"
"American","Bar","0","0","0","0","0","0","0"
"AsianFsion","SshiBar","Thai","Steakhose","Japanese","0","0","0","0"
"Pizza","0","0","0","0","0","0","0","0"
"Deli","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Italian","0","0","0","0","0","0","0","0"
"Nepalese","0","0","0","0","0","0","0","0"
"Desserts","Cafe","IceCream","0","0","0","0","0","0"
"JiceBar","0","0","0","0","0","0","0","0"
"Cafe","FastFood","0","0","0","0","0","0","0"
"Thai","SaladBar","Barbeqe","0","0","0","0","0","0"
"Deli","Bakery","Cafe","0","0","0","0","0","0"
"Deli","SaladBar","0","0","0","0","0","0","0"
"Brgers","FastFood","0","0","0","0","0","0","0"
"Vietnamese","0","0","0","0","0","0","0","0"
"Greek","American","Mediterranean","0","0","0","0","0","0"
"Cafe","0","0","0","0","0","0","0","0"
"Italian","Pizza","0","0","0","0","0","0","0"
"Deli","Cafe","Steakhose","0","0","0","0","0","0"
"SshiBar","Japanese","Chinese","0","0","0","0","0","0"
"Cafe","0","0","0","0","0","0","0","0"
"Deli","JiceBar","Cafe","0","0","0","0","0","0"
"Cafe","0","0","0","0","0","0","0","0"
"American","Bar","0","0","0","0","0","0","0"
"Barbeqe","0","0","0","0","0","0","0","0"
"AsianFsion","Thai","0","0","0","0","0","0","0"
"Bakery","Cafe","0","0","0","0","0","0","0"
"Pizza","0","0","0","0","0","0","0","0"
"Thai","0","0","0","0","0","0","0","0"
"American","Foodtrck","FastFood","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Chinese","0","0","0","0","0","0","0","0"
"Brgers","0","0","0","0","0","0","0","0"
"Pizza","0","0","0","0","0","0","0","0"
"Chinese","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Cafe","British","0","0","0","0","0","0","0"
"Seafood","Steakhose","0","0","0","0","0","0","0"
"Bar","0","0","0","0","0","0","0","0"
"Bakery","0","0","0","0","0","0","0","0"
"TapasBar","Bar","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Chinese","0","0","0","0","0","0","0","0"
"Chinese","0","0","0","0","0","0","0","0"
"Deli","SaladBar","0","0","0","0","0","0","0"
"Deli","Cafe","0","0","0","0","0","0","0"
"Deli","American","Bar","BeerBar","0","0","0","0","0"
"Deli","Bakery","Waffles","American","Belgian","0","0","0","0"
"American","FastFood","0","0","0","0","0","0","0"
"HotDogs","0","0","0","0","0","0","0","0"
"Vietnamese","0","0","0","0","0","0","0","0"
"Pizza","0","0","0","0","0","0","0","0"
"JiceBar","Cafe","0","0","0","0","0","0","0"
"Cafe","0","0","0","0","0","0","0","0"
"German","SportsBar","Bar","0","0","0","0","0","0"
"Japanese","0","0","0","0","0","0","0","0"
"Desserts","Bakery","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"WineBar","BeerBar","0","0","0","0","0","0","0"
"Bar","0","0","0","0","0","0","0","0"
"Kosher","Pizza","0","0","0","0","0","0","0"
"Chinese","0","0","0","0","0","0","0","0"
"FastFood","0","0","0","0","0","0","0","0"
"Donts","Bakery","Cafe","0","0","0","0","0","0"
"American","0","0","0","0","0","0","0","0"
"Bar","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Deli","Cafe","0","0","0","0","0","0","0"
"Deli","JiceBar","FastFood","0","0","0","0","0","0"
"Pizza","Italian","0","0","0","0","0","0","0"
"Pizza","Italian","0","0","0","0","0","0","0"
"Cafe","0","0","0","0","0","0","0","0"
"SshiBar","Japanese","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Indian","Nepalese","0","0","0","0","0","0","0"
"Brgers","FastFood","0","0","0","0","0","0","0"
"HotDogs","0","0","0","0","0","0","0","0"
"Bar","WineBar","BeerBar","Pizza","0","0","0","0","0"
"Korean","Japanese","0","0","0","0","0","0","0"
"Bar","0","0","0","0","0","0","0","0"
"American","Bar","0","0","0","0","0","0","0"
"Deli","American","Tex-Mex","0","0","0","0","0","0"
